8
 83.48569	30.96490	5979	-9999	-9999	-9999	-9999	7.33	0.60	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1						
 83.47744	30.97590	5848	-9999	-9999	-9999	-9999	7.16	0.24	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1						
 83.48333	30.95814	5826	-9999	-9999	-9999	-9999	7.25	0.39	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1						
 83.46420	30.97082	5719	-9999	-9999	-9999	-9999	6.27	0.88	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1						
 83.45555	30.97127	5633	-9999	-9999	-9999	-9999	5.99	0.17	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1						
 83.43724	30.96502	5622	-9999	-9999	-9999	-9999	5.28	0.09	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1						
 83.43554	30.96790	5490	-9999	-9999	-9999	-9999	5.33	0.33	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1						
 83.51246	30.94966	5477	-9999	-9999	-9999	-9999	5.96	0.61	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1						
